mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zero_crossing_rate,rms_energy,label
-31.9931640625,118.01559448242188,-17.332637786865234,29.637216567993164,5.070235729217529,8.738743782043457,2.2981209754943848,5.550444602966309,0.727946937084198,6.033093452453613,3.5344369411468506,8.065655708312988,4.599463939666748,0.7305477261543274,0.6733123660087585,0.5130931735038757,0.5250706672668457,0.5515502095222473,0.6339409947395325,0.5029876232147217,0.5324085354804993,0.5894594192504883,0.485287606716156,0.43776676058769226,0.5023095607757568,0.07991988570601852,0.26162299513816833,0
-20.867006301879883,109.68453216552734,-16.31194305419922,28.54734992980957,5.650692939758301,9.973639488220215,1.0960311889648438,5.805794715881348,0.5170634388923645,5.983994007110596,3.842226982116699,8.098140716552734,4.2551350593566895,0.7270744442939758,0.6589140892028809,0.508242666721344,0.5257807970046997,0.5674878358840942,0.6507176160812378,0.5019528269767761,0.5250107645988464,0.5892142653465271,0.4951539635658264,0.44948112964630127,0.5105831623077393,0.08681007667824074,0.2668626308441162,0
-9.703977584838867,97.3331527709961,-11.327730178833008,25.501705169677734,7.706727027893066,9.53901481628418,1.003247618675232,6.001179218292236,-0.048754461109638214,6.893927097320557,3.7084951400756836,8.098855018615723,3.4570696353912354,0.7234024405479431,0.6285548806190491,0.4985080659389496,0.5200331807136536,0.5718936324119568,0.6802537441253662,0.505990743637085,0.5118992924690247,0.5751500129699707,0.5151919722557068,0.46107515692710876,0.5109627842903137,0.09498652705439815,0.26664698123931885,0
-15.303834915161133,101.57263946533203,-14.28594970703125,27.643510818481445,7.884047985076904,9.64600944519043,0.4952673614025116,6.754740238189697,0.07906603068113327,6.82569694519043,4.924227237701416,7.870543479919434,3.7069244384765625,0.6996124982833862,0.561201810836792,0.48801741003990173,0.5447475910186768,0.5785800218582153,0.7004824876785278,0.5015892386436462,0.49313169717788696,0.5591731071472168,0.5050961375236511,0.4559108018875122,0.4987711012363434,0.0880398220486111,0.26171189546585083,0
-28.179040908813477,108.62129211425781,-18.205373764038086,29.824323654174805,8.943811416625977,11.36397933959961,-0.8472545742988586,7.621078014373779,0.8851921558380127,7.064393043518066,5.659006595611572,8.091938018798828,4.567575454711914,0.6899585723876953,0.5272688865661621,0.4745180904865265,0.5442103743553162,0.5571038722991943,0.6793819069862366,0.4743981659412384,0.47151094675064087,0.5327063798904419,0.4811149537563324,0.4470790922641754,0.4893214702606201,0.0810275607638889,0.2618485391139984,0
-37.92888641357422,113.8046875,-19.468990325927734,27.956457138061523,9.980170249938965,14.565581321716309,-1.8651646375656128,8.226974487304688,0.7502195835113525,7.741966724395752,6.238491058349609,7.5510382652282715,5.073351860046387,0.6833977699279785,0.5161042213439941,0.4705854654312134,0.5716619491577148,0.6001354455947876,0.651368260383606,0.4788326919078827,0.5207423567771912,0.5127009153366089,0.47155073285102844,0.47172248363494873,0.4829753339290619,0.07701506438078703,0.26008909940719604,0
-41.980743408203125,118.08116149902344,-18.704099655151367,25.031871795654297,10.761284828186035,13.88791275024414,-1.2559809684753418,8.330345153808594,0.9307442903518677,8.4033203125,6.747425556182861,7.3313469886779785,4.848670482635498,0.6666070222854614,0.4805949032306671,0.46770042181015015,0.5858744382858276,0.5873668193817139,0.6126677393913269,0.4697377383708954,0.5587702393531799,0.4968738555908203,0.4433187246322632,0.46029147505760193,0.46375319361686707,0.07491048177083333,0.2572989761829376,0
-40.62975311279297,121.71558380126953,-19.800670623779297,21.817472457885742,9.657929420471191,13.850932121276855,-1.0641835927963257,9.03056526184082,1.362876057624817,8.261436462402344,6.786168575286865,6.775854110717773,4.422115325927734,0.6626072525978088,0.47849521040916443,0.5030852556228638,0.5783556699752808,0.5568569302558899,0.5645487308502197,0.4591310918331146,0.558415412902832,0.49939945340156555,0.45187264680862427,0.4869169592857361,0.4609452784061432,0.07116473162615741,0.26445963978767395,0
-214.1790313720703,99.05287170410156,-60.840457916259766,2.3955252170562744,21.87598991394043,10.582603454589844,11.245884895324707,19.931142807006836,11.706061363220215,12.612189292907715,12.507774353027344,9.908679008483887,7.057100296020508,0.6473870277404785,0.6261425614356995,0.6866118311882019,0.6799728870391846,0.7351988554000854,0.863034188747406,0.8295199871063232,0.6958115100860596,0.6111994385719299,0.674794614315033,0.7420597076416016,0.6154381036758423,0.09317807798032407,0.14691492915153503,0
-234.3446502685547,110.58846282958984,-51.11812210083008,-3.044273614883423,19.157312393188477,13.047657012939453,10.143023490905762,18.47344970703125,13.214622497558594,11.812894821166992,12.57445240020752,10.177855491638184,7.326761722564697,0.6128120422363281,0.5985462069511414,0.65970379114151,0.6756384968757629,0.7214329242706299,0.8455487489700317,0.8617433905601501,0.6972023248672485,0.5997483134269714,0.6496275663375854,0.74433833360672,0.6073071956634521,0.07819959852430555,0.1449022889137268,0
-248.64654541015625,112.85028076171875,-35.48603820800781,-5.013720512390137,13.575695991516113,13.744050979614258,8.694892883300781,17.69225311279297,14.796767234802246,11.376578330993652,12.653487205505371,10.968180656433105,7.08195161819458,0.5797548890113831,0.5686826705932617,0.6449022889137268,0.6646046042442322,0.7440906167030334,0.8874024152755737,0.8068545460700989,0.6511836051940918,0.6091381907463074,0.668972909450531,0.6941713690757751,0.5694704651832581,0.06702564380787036,0.14379414916038513,0
-264.2868957519531,113.458984375,-21.930526733398438,-5.179986000061035,7.969220161437988,12.861857414245605,8.41417121887207,17.218095779418945,15.943914413452148,11.128293991088867,12.463037490844727,11.81313705444336,6.094127655029297,0.5403468012809753,0.5493645071983337,0.6050645112991333,0.6442330479621887,0.7363428473472595,0.8635640740394592,0.8391238451004028,0.6632218360900879,0.5965333580970764,0.6375606060028076,0.704706072807312,0.5713139176368713,0.05803539134837963,0.14275415241718292,0
-268.8249206542969,113.19325256347656,-9.815710067749023,-1.5976717472076416,1.75544273853302,11.051949501037598,8.248297691345215,16.39393424987793,16.859407424926758,11.526762962341309,12.020471572875977,12.271636962890625,5.187076568603516,0.5057995915412903,0.5186586976051331,0.5686288475990295,0.62375408411026,0.7448352575302124,0.8732640743255615,0.8124182224273682,0.6436903476715088,0.6003341674804688,0.6363590955734253,0.6948608160018921,0.5475393533706665,0.052092375578703706,0.14244501292705536,0
-271.9059143066406,114.00442504882812,-4.0423760414123535,0.25572049617767334,-2.3908047676086426,7.820176124572754,8.821515083312988,16.96929931640625,16.830381393432617,11.701153755187988,12.080304145812988,12.325763702392578,4.4880194664001465,0.47832781076431274,0.49862387776374817,0.5396130681037903,0.6103494167327881,0.7447925806045532,0.8621655702590942,0.8079293370246887,0.6387284398078918,0.5956589579582214,0.6298043131828308,0.6954991817474365,0.5504994988441467,0.04909035011574074,0.14236478507518768,0
-267.5048828125,115.97726440429688,-3.8842175006866455,1.2537169456481934,-5.20597505569458,4.251767158508301,9.081280708312988,18.034345626831055,16.423398971557617,11.647038459777832,12.20698356628418,11.876091003417969,3.591546058654785,0.46556204557418823,0.4835878908634186,0.5114770531654358,0.5970826148986816,0.7562252283096313,0.8524948954582214,0.7897008061408997,0.6261311769485474,0.5860252976417542,0.6333193778991699,0.7118942737579346,0.5460519790649414,0.0487060546875,0.1426456719636917,0
